240611,SK6DZ,Vargarda,,Sweden,434.575,6,-2,Master,TS1 TS2,SM6VUL,,0,BM
240612,SK6DZ,Vargarda,Vaestra Goetaland County,Sweden,434.5375,6,-2,,TS1 TS2,SA6AUN,,0,BM
240613,SK6DZ,Skara,Vaestra Goetaland County,Sweden,434.9875,6,-2,,TS1 TS2,SA6AUN,,0,BM
240620,SK6RKI,Goeteborg,,Sweden,145.5876,6,-0.6,,,SM6VCM,,0,
240630,SK6EF,Uppharad,Vaestra Goetaland County,Sweden,434.9875,6,-2,,,SM6HNS,,0,
240640,SK6RJW,Kungsbacka,Vaestra Goetalands laen,Sweden,434.725,6,-2,,,SM6VCM,,0,
240701,SK7RJL,Lund,,Sweden,434.5875,7,-2,Master,TS1 TS2,SM7SKI,,0,BM
240702,SK7REE,Kagerod,Skune luon,Sweden,434.65,7,-2,,TS1 TS2,SM0TSC,,0,BM
240703,SK7REP,MALMOE,Skune County,Sweden,434.775,7,-2,,TS1 TS2,SM0TSC,,0,BM
240706,SG7BNT,Bruzaholm,,Sweden,434.6,7,-2,,TS1 TS2,SA7BNT,,0,DMR-plus
240707,SG7RFH,Nassjo,Joenkoepings laen,Sweden,434.9,7,-2,,,SM7LFA,,0,BrandMeister
240708,SG7RFH,Nassjo,Joenkoepings laen,Sweden,145.5875,7,-0.6,,,SM7LFA,,0,
240710,SG7SVR,JONKOPING,,Sweden,434.5,1,-2,,TS1 TS2,SA7SVR,,0,DMR-plus
240711,SK7RJL,Skane,,Sweden,434.6,7,-2,,TS1 TS2,SM7SKI,,0,BM
240740,SK7RGI,Jonkoping,,Sweden,434.975,7,-2,,,SM7TYU,,0,BrandMeister
240760,SG7BNT,Bruzaholm,Jonkoping County,Sweden,434.8,7,-2,,TS1 TS2,SA7BNT,,0,DMR-plus
240799,SM7YXK,Malmoe,,Sweden,434.95,7,-2,,TS1 TS2,SM7YKX,,0,BM
242055,LD2HT,Romsaas - OSLO N/E,Oslo,Norway,434.1,1,0,,,LA6UMA,,0,
242101,LA1KRR,Brum,Akershus,Norway,434.925,1,-2,,TS1 TS2,LA8GKA,,0,BM
242102,LA5YR,Enebakk,Akershus,Norway,434.9,1,-2,,TS1 TS2,LA4YNA,,0,BM
242103,LA2YRR,Stangaasen,Akershus,Norway,434.75,1,-2,,,LA9WKA,,0,BrandMeister
242201,LD5BG,"Bildefjell, Bergen",Hordaland,Norway,434.55,1,-2,,,LA2ITA,,0,
242301,LA9YR,Reinsnuten,Rogaland,Norway,434.65,1,-2,,,LA9XGA,,0,
242302,LA9LR,Ravnafjell,Rogaland,Norway,145.7,1,0.6,,,LA9XGA,,0,
242322,LA9QR,Haugaland,Rogaland,Norway,434.75,1,-2,,,LA5GOA,,0,
242324,LA6QR,Haugaland,Rogaland,Norway,434.75,1,-2,,,LA5GOA,,0,
242510,LB8VG,SMLA,,Norway,145.6,1,0.6,,,LB2TG,,0,
242601,LD2HJ,JP50OW,Hedmark,Norway,434.7,1,-2,,,LB5JE,,0,BrandMeister
242602,LA2LRR,Jessnes,Hedmark,Norway,434.7,1,-2,,,LB5JE,,0,BrandMeister
242603,LA2DRR,Gjvik,,Norway,434.975,1,-2,,TS1 TS2,LA6ETA,,0,BM
242604,LA7CR,Aamot,Buskerud,Norway,434.7,1,-2,,,LA4JGA,,0,BrandMeister
242610,LA5KR,Kongsvinger,Hedmark,Norway,145.65,1,-0.6,,,LB8CC,,0,
242611,LA7KR,Kongsvinger,Hedmark,Norway,434.625,1,-2,,,LB8CC,,0,
242650,LD3DV,"Varden, Drammen",,Norway,434.525,1,-2,,TS1 TS2,LB7FA,,0,BM
242701,LD3GL,"Skien, Vealoes",Telemark,Norway,434.5125,1,-2,,TS1 TS2,LB5OA,,0,BM
242801,LA9NR,Toensberg,Vestfold,Norway,434.55,1,-2,,TS1 TS2,LA7MHA,,0,BM
242802,LD3SM,"Mokollen, Sandefjord",Vestfold,Norway,434.55,1,2,,,LA9CKA,,0,BrandMeister
242803,LA6HR,Hvittingen,Vestfold,Norway,434.65,1,-2,,TS1 TS2,LA7MHA,,0,BM
242804,LA7SR,Sandefjord/Larvik,Vestfold,Norway,434.8,1,-2,,TS1 TS2,LA7MHA,,0,BM
242902,LD8MK,Mosjoen,Nordland,Norway,434.825,1,-2,Peer,,LA9KY,,0,None
242904,LD8MR,"Rana,Mo DV-rptr",Nordland,Norway,434.85,1,-2,,,LA1PHA,,0,Motorola
242905,LD8NN,"Kvassnes,NESNA",Nordland,Norway,433.275,1,0,,,LA1PHA,,0,BrandMeister
242906,LD8BS,Bronnoysund,,Norway,434.6875,1,2,,,LA5LIA,,0,BrandMeister
242907,LA6M,Bardufoss,,Norway,434.65,1,-2,,,LA2MLA,,0,
242909,LD8LTR,"Tonnes, Lury",,Norway,434.975,1,2,,,LA1FTA,,0,BrandMeister
242910,LA7ZR,Harstad,Troms,Norway,434.8,1,-2,,TS1 TS2,LA9YBA,,0,BM
242911,LA9HRR,Harstad,Troms,Norway,434.625,1,-2,,TS1 TS2,LA9YBA,,0,BM
242912,LA9HRR,Ldingen,Nordland,Norway,145.675,1,0.6,,,LA9YBA,,0,BrandMeister
242913,LA9XRR,Kveya,Troms,Norway,434.975,1,2,,,LA9YBA,,0,BrandMeister
242914,LA8LRR,Bogveten,Nordland,Norway,145.675,1,0.6,,,LA9YBA,,0,BrandMeister
242915,LA7HR,Lodingen,Troms,Norway,145.65,1,-0.6,,,LA9YBA,,0,
242916,LA9HR,Harstad,Troms,Norway,145.7,1,-0.6,,,LA9YBA,,0,
242920,LA8ZR,Andsfjellet,Troms,Norway,434.65,1,-2,,TS1 TS2,LA2MLA,,0,BM
242922,LD9TN,"Troms, Troms",Troms,Norway,434.8,1,-2,,,LB9OC,,0,
244002,OH0RUB,Jomala,Aland Is,Finland,434.55,1,-2,,TS1 TS2,SM0TSC,,0,BM
244201,OH2DMRA,Espoo,Uudenmaa,Finland,434.5125,1,-2,,,OH2LAK,,0,Motorola
244203,OH2ERJ,Tilkantori,Uudenmaa,Finland,434.5375,1,-2,,,OH2ERJ,,0,Motorola
244244,OH2RUF,Vantaa,Uudenmaa,Finland,434.525,1,-2,,,OH2FTJ,,0,
244330,OH3RAA,Haemeenlinna,Haeme,Finland,434.5875,1,-2,,,OH7Z,,0,BrandMeister
244501,OH5RUD,Lappeenranta,Kymi,Finland,434.5375,1,-2,,,OH5HCJ,,0,Motorola
244502,OH5RUG,Kp30iv,Kymi,Finland,434.5875,1,-2,,,OH5GDN,,0,Motorola
244602,OH6RUS,"Jamsa, Himos",Keski-Suomi,Finland,434.5625,1,-2,,,OH6JAT,,0,BrandMeister
244603,OH6RUJ,Jyvaskyla,Keski-Suomi,Finland,434.5375,1,-2,,,OH5GE,,0,Motorola
244604,OH6RUE,Viitasaari,,Finland,434.5625,1,-2,,,OH6MWQ,,0,
244666,OH6RAG,Jakobstad FI,Vaasa,Finland,145.7875,1,-0.6,,,OH6XI,,0,
244699,OH6RAQ,"Jamsa, Himos",Keski-Suomi,Finland,434.5625,1,-2,,,OH6JAT,,0,Motorola
244701,OH7RAA,Kuopio,Kuopio,Finland,434.5875,1,-2,,,OH7VM,,0,Motorola
244901,OH9RAR,KP26IC,Lappi,Finland,145.7875,1,-0.6,,,OH9VC,,0,
247004,YL3RCL,Riga,,Latvia,438.675,1,-7.6,,TS1 TS2,YL3CL,,0,BM
248001,ES2DMR,Kose,,Estonia,434.5875,1,-2,,,ES2AST,,0,BrandMeister
250333,RR3DAB,Moscow,,Russia,439.025,14,-7.6,,TS1 TS2,R2DDM,,0,BM
250777,RR3DT,Moscow (Podolsk),,Russia,145.675,1,-0.6,,,R2DDS,,0,Motorola
255002,UR0CUA,Chigirin city,,Ukraine,438.65,1,7.6,,,UR3VKE,,0,None
255255,UR0VAB,Kn68dm,,Ukraine,438.975,1,-7.6,,,UT0VA,,0,
255888,UR0UUO,Kiyv,,Ukraine,438.85,1,-7.6,,,UT7UX,,0,
255970,UR0UUL,Kiev,,Ukraine,431.075,1,-7.6,,,UT5UKA,,0,
255971,UR0UUQ,Kyiv,,Ukraine,439.275,1,-7.6,,TS1 TS2,US1UM,,0,BM
255973,UR0UUM,Kyiv,,Ukraine,438.8,1,-7.6,,,UT7UX,,0,
255974,UR0UUK,Irpin,,Ukraine,438.825,1,-7.6,,,UZ5DX,,0,BrandMeister
255975,UR0UUF,Kyivska oblast,,Ukraine,439.275,1,-7.6,,,UZ5DX,,0,BrandMeister
255976,UR0UUE,Kyiv,,Ukraine,438.775,1,-7.6,,,UT7UX,,0,BrandMeister
255977,UR0UUD,Kyiv,,Ukraine,438.8,1,-7.6,,,UT7UX,,0,BrandMeister
255978,UR0UUC,Kyiv,,Ukraine,438.725,1,-7.6,,,UZ5DX,,0,BrandMeister
255980,UR0ZUA,Mykolaiv,,Ukraine,438.875,1,-7.6,,,UZ5DX,,0,BrandMeister
255981,UR0SUA,Ivano Frankivsk,,Ukraine,438.775,1,-7.6,,,UZ5DX,,0,BrandMeister
255982,UR0UUS,Kyiv,,Ukraine,439.1,1,-7.6,,,UZ5DX,,0,BrandMeister
255983,UR0KUA,Rivne,,Ukraine,439.3,1,-7.6,,TS1 TS2,UZ5DX,,0,BM
255984,UR0HUA,Poltava,,Ukraine,438.775,1,-7.6,,TS1 TS2,UZ5DX,,0,BM
255985,UR0UUB,Kyiv,,Ukraine,438.7,1,-7.6,,,UZ5DX,,0,Hytera
255989,UR0LUA,Kharkiv,Kharkiv Oblast,Ukraine,439.4,1,-7.6,,TS1 TS2,UZ5DX,,0,BM
255991,UR0FUA,Odesa,,Ukraine,438.875,1,-7.6,,TS1 TS2,UZ5DX,,0,BM
255992,UR0WUB,Lviv,,Ukraine,439.45,1,-7.6,,TS1 TS2,UZ5DX,,0,BM
255993,UR0EUA,Dnipropetrovsk,,Ukraine,438.75,1,-7.6,,TS1 TS2,UZ5DX,,0,BM
259002,ER1CHI,Ialoveni,,Moldova,438.8,1,-7.6,,,ER1VOX,,0,
259259,ER1IL,Chisinau,,Moldova,438.65,1,-7.6,,,ER1VOX,,0,BrandMeister
259998,ER2SAD,Tiraspol,,Moldova,439,1,-7.6,,,ER2SD,,0,
259999,ER1OVR,Chisinau,,Moldova,438.675,1,-0.6,,,ER1OVK,,0,
260103,SR1UVH,Uznam Island,Zachodniopomorskie,Poland,439.025,1,7.6,,,SP1WSX,,0,DMR-plus
260104,SR1ZW,Swinoujscie,Zachodniopomorskie,Poland,438.825,1,-7.6,,,SP1WSX,,0,BrandMeister
260105,SR1UVS,Szczecin,Zachodniopomorskie,Poland,439.4125,1,-7.6,,,SP1WSR,,0,
260106,SR1YWX,Szczecin,Zachodniopomorskie,Poland,439.2625,1,-7.6,,,SP1JT,,0,
260110,SR1DMR,Szczecin - Centrum,Zachodniopomorskie,Poland,439.3375,1,-7.6,,,SP1WSR,,0,
260203,SR2UVV,Jablowo-Tower,Kujawsko-Pomorskie,Poland,439.3125,2,-7.6,,,SP2GG,,0,None
260205,SR2VV,SZUBIN,Kuyavian-Pomeranian Voivodeship,Poland,439.1375,2,-7.6,,,SP2GG,,0,
260206,SR2UVO,Wloclawek,cnty,Poland,438.9625,1,7.6,,,SP2OFF,,0,
260211,SR2BC,Bydgoszcz,Kujawsko-Pomorskie,Poland,439.2875,2,-7.6,,TS1 TS2,SQ2LKH,,0,DMR-plus
260212,SR2BC,Bydgoszcz,Kujawsko-Pomorskie,Poland,439.2875,2,-7.6,,,SQ2LKH,,0,
260222,SR2GDD,Gdansk,Pomeranian Voivodeship,Poland,438.2875,2,-7.6,,TS1 TS2,SP2TFV,,0,BM
260260,SR2UVF,Bydgoszcz,,Poland,438.9375,1,-7.6,,,SQ2RBY,,0,
260270,SR2DMR,Jablowo-Tower,,Poland,439.3625,2,-7.6,,,SP2GG,,0,
260301,SR3DMR,Poznan,Greater Poland Voivo,Poland,145.6125,1,-0.6,,TS1 TS2,SP3YOR,,0,BM
260302,SR3DSE,Srem,Wielkopolskie,Poland,438.7375,1,-7.6,,TS1 TS2,SQ3GJH,,0,BM
260350,SR3UVP,Poznan Piatkowo,Greater Poland Voivodeship,Poland,439.4375,1,-7.6,,,SP3VSS,,0,BrandMeister
260401,SR4ONT,Olsztyn,Warmian-Masurian Voi,Poland,438.5,1,-7.6,,TS1 TS2,SQ4BJA,,0,BM
260402,SR4MID,Milki,Maine,Poland,438.225,1,-7.6,,TS1 TS2,SQ4FXY,,0,DMR-plus
260404,SR4KT,Ketrzyn,Warmian-Masurian Voi,Poland,439.275,1,-7.6,,,SQ4AFJ,,0,Hytera
260410,SR4DGD,Gora Dylewska,Warminsko-Mazurskie,Poland,438.25,1,-7.6,,TS1 TS2,SQ4LWO,,0,BM
260440,SR4UVE,Paslek,Warmian-Masurian Voi,Poland,438.6,1,-7.6,,,SQ4KDK,,0,Motorola
260444,SR4MR,Mragowo/Mazury,warmisko-mazurskie,Poland,439.15,1,7.6,,TS1 TS2,SQ4FAE,,0,DMR-plus
260445,SR4L,LOMZA,Podlaskie Voivodeship,Poland,438.1,1,-7.6,,,SQ4NJQ,,0,
260455,SR4UBI,Bialystok,Podlaskie Voivodeship,Poland,439.425,4,-7.6,,TS1 TS2,SQ4NYZ,,0,DMR-plus
260466,SR4M,Milki,,Poland,145.6,15,-0.6,,TS1 TS2,SQ4LWO,,0,DMR-plus
260477,SR4BPN,Barwik,podlaskie,Poland,438.425,4,-7.6,,TS1 TS2,SP4XKB,,0,DMR-plus
260488,SR4DMR,Grajewo,Podlaskie Voivodeship,Poland,439.525,4,-7.6,,TS1 TS2,SP4XKB,,0,DMR-plus
260499,SR4OE,Olecko,Warmian-Masurian Voivodeship,Poland,439.4,4,-7.6,,TS1 TS2,SP4XKB,,0,DMR-plus
260501,SR5WB,Warszawa / Pruszkow,Mazowieckie,Poland,438.55,1,-7.6,,TS1 TS2,SQ9JTI,,0,BM
260502,SR5WZ,Moszna Parcela,Mazowieckie,Poland,439,1,-7.6,,,SP5QWK,,0,Hytera
260503,SR5DMR,Ciechanow,Mazowieckie,Poland,438.2125,1,-7.6,,TS1 TS2,SQ5OMZ,,0,BM
260505,SR5YM,Komorow,Mazowieckie,Poland,438.3,1,-7.6,,,SP5IUZ,,0,BrandMeister
260507,SR5WD,Moszna  Parcela,Mazowieckie,Poland,438.4,1,-7.6,,TS1 TS2,SQ5AGQ,,0,DMR-plus
260510,SQ5H,Moszna-Parcela,Mazowieckie,Poland,438.6,1,-7.6,,,SQ5H,,0,None
260511,SR5RAD,Radom,Mazowieckie,Poland,145.7875,1,0.6,,,SQ5SUI,,0,
260520,SR5PLZ,Plock,Mazowieckie,Poland,439.3875,1,-7.6,,,SP5MP,,0,
260550,SR5KAB,Unknown yet,Mazowieckie,Poland,439.4,1,-7.6,,,SP5KAB,,0,
260551,SR5DVR,Radom,Mazowieckie,Poland,438.525,1,7.6,,,SQ5DRO,,0,
260555,SR5RR,Warszawa,Mazowieckie,Poland,439.275,15,-7.6,,,SP5PY,,0,
260603,SR6UVO,Brzezie k. Opola,Opole Voivodeship,Poland,439.3875,1,-7.6,,,SQ6IUB,,0,BrandMeister
260604,SR6WB,Wroclaw,Lower Silesian Voivodeship,Poland,439.4625,1,-7.6,,,SQ6ROK,,0,BrandMeister
260605,SR6UWD,G. Wielka Sowa,Dolnoslaskie,Poland,439.0625,1,-7.6,,,SQ6ODL,,0,BrandMeister
260614,SR6RWS,G. Wielka Sowa,Lower Silesian Voivodeship,Poland,438.2,1,-7.6,,,SQ6ODL,,0,
260666,SR6OP,Opole,Opole Voivodeship,Poland,439.325,1,-7.6,,,SQ6IUB,,0,BrandMeister
260669,SR6UKR,Krapkowice,,Poland,438.425,1,-7.6,,,SQ6KMM,,0,
260701,SR7DMR,Kamiensk Mountain,Lodzkie,Poland,438.275,1,-7.6,,TS1 TS2,SQ7LRX,,0,BM
260702,SR7LDD,Lodz / Politechniki,Wojewdztwo dolnoolaskie,Poland,438.225,1,-7.6,,,SQ7LRX,,0,BrandMeister
260703,SR7DMK,Swiety Krzyz,,Poland,439.4125,1,-7.6,,,SP8I,,0,
260704,SR7ULM,Lodz,d Voivodeship,Poland,439.5,1,-7.6,,,SQ7OFD,,0,BrandMeister
260705,SR7FUS,Kamiensk,d Voivodeship,Poland,438.6125,1,-7.6,,,SQ7SCC,,0,BrandMeister
260706,SR7UAL,JO91SR,,Poland,438.65,1,-7.6,,,SQ7OFD,,0,
260707,SR7LDZ,Lodz,,Poland,438.35,1,-7.6,,,SQ7SCC,,0,BrandMeister
260708,SR7ULD,Lodz,,Poland,439.55,1,-7.6,,,SQ7AYZ,,0,
260709,SR7UWI,Wielu,d Voivodeship,Poland,438.525,1,-7.6,,,SP7BIX,,0,
260778,SR7DVK,Kutno,d Voivodeship,Poland,438.325,1,-7.6,,TS1 TS2,SP7X,,0,DMR-plus
260801,SR8UD,Ustrzyki Dolne,Wojewudztwo podkarpa,Poland,438.375,1,-7.6,,TS1 TS2,SP8WJS,,0,DMR-plus
260802,SR8UD,Ustrzyki Dolne,Wojewudztwo podkarpa,Poland,145.575,1,-0.6,,TS1 TS2,SP8WJS,,0,DMR-plus
260803,SR8UWD,Wlodawa,Lublin Voivodeship,Poland,438.5125,1,-7.6,,TS1 TS2,SP8NTH,,0,DMR-plus
260804,SR8DRL,Lublin,,Poland,438.225,1,-7.6,,TS1 TS2,SQ8KJF,,0,DMR-plus
260805,SR8UKS,Czarnorzeki 90,Wojewdztwo podkarpackie,Poland,439.1125,1,-7.6,,TS1 TS2,SP8EFJ,,0,DMR-plus
260806,SR8V,Liwocz Mountain,Wojewdztwo podkarpackie,Poland,145.6125,1,-0.6,,,SP8EBC,,0,BrandMeister
260807,SR8DVP,Kazimierz Dolny,Lubelskie,Poland,438.45,1,-7.6,,TS1 TS2,SQ5AGQ,,0,DMR-plus
260808,SR8UVC,Chotylow,Lublin Voivodeship,Poland,439.55,1,-7.6,,TS1 TS2,SP8QEO,,0,DMR-plus
260809,SR8UVP,Kazimierz Dolny,Lublin Voivodeship,Poland,439.4625,1,-7.6,,,SQ5AGQ,,0,
260810,SR8DMK,KN19GK,Podkarpackie Voivodeship,Poland,439.375,1,-7.6,,TS1 TS2,SP8EFJ,,0,DMR-plus
260888,SR8UVL,Lublin,Lublin Voivodeship,Poland,438.825,1,7.6,,,SQ8OHR,,0,Motorola
260901,SR9VDM,Tarnow,Lesser Poland,Poland,438.2,1,-7.6,,TS1 TS2,SQ9JTI,,0,BM
260902,SR9RB,Rybnik,Silesian Voivodeship,Poland,438.5,1,-7.6,,TS1 TS2,SQ9VH,,0,BM
260903,SR9DMR,Katowice,Silesian Voivodeship,Poland,438.45,1,-7.6,,TS1 TS2,SQ9JTI,,0,BM
260904,SR9DGC,Gliwice,Silesian Voivodeship,Poland,438.375,1,-7.6,,TS1 TS2,SP9UXY,,0,BM
260905,SR9BSR,Bielsko-Biala,Silesian Voivodeship,Poland,438.25,1,-7.6,,TS1 TS2,SQ9JTI,,0,BM
260906,SR9KR,Krakow,maeopolskie,Poland,439.275,1,-7.6,,,SP9SVH,,0,Hytera
260907,SR9DV,Koniakow-Ochodzita,,Poland,438.325,1,7.6,,,SQ9MYX,,0,BrandMeister
260908,SR9BN,Bedzin,Silesian Voivodeship,Poland,439.225,1,-7.6,,TS1 TS2,SQ9GIN,,0,DMR-plus
260909,SR9DBN,Bedzin,Silesian Voivodeship,Poland,438.475,1,-7.6,,TS1 TS2,SQ9GIN,,0,DMR-plus
260910,SR9UVR,Raba Wyzna-Bukowina,Lesser Poland Voivodeship,Poland,439.3,1,-7.6,,TS1 TS2,SQ9OKR,,0,BM
260912,SR9UVM,Krakow Choragwica,maeopolskie,Poland,439.4,1,-7.6,,TS1 TS2,SP9SVH,,0,BM
260913,SR9UVO,Kochanow,Lesser Poland Voivodeship,Poland,439.325,1,-7.6,,,SQ9OKR,,0,BrandMeister
260914,SR9SC,Cieszyn,,Poland,438.9625,1,-7.6,,TS1 TS2,SP9WZO,,0,BM
260915,SR9ASR,Gora Zar,Wojewdztwo dolnoolaskie,Poland,438.3,1,-7.6,,TS1 TS2,SQ9MYX,,0,BM
260916,SR9UVL,Lubon Wlk,lubelskie,Poland,438.3625,1,-7.6,,TS1 TS2,SQ9OKR,,0,BM
260917,SR9VRJ,Zakopane,Malopolskie,Poland,438.7125,1,-7.6,,,SQ9OKR,,0,BrandMeister
260919,SR9PBB,BOCHNIA,,Poland,439.55,1,7.6,,TS1 TS2,SQ9MEE,,0,DMR-plus
260920,SR9PZ,PRZECHYBA,maeopolskie,Poland,439.225,1,7.6,,TS1 TS2,SQ9OKT,,0,DMR-plus
260921,SR9UPZ,PRZEHYBA,cnty,Poland,438.5875,1,7.6,,,SQ9OKT,,0,
260925,SR9CSR,Osiek,Lesser Poland Voivodeship,Poland,439.5125,1,-7.6,,TS1 TS2,SP9LVZ,,0,DMR-plus
260936,SR9UCZ,Czestochowa,Silesian Voivodeship,Poland,439.0875,1,-7.6,,,SQ9SMC,,0,BrandMeister
260960,SR9DSR,Bielsko-Biala,Slaskie,Poland,145.5875,1,-0.6,,,SP9EUN,,0,
260987,SR9TR,Tarnow,,Poland,439.175,1,-7.6,,TS1 TS2,SQ9PCH,,0,DMR-plus
260990,SR9SS,Siemianowice Slaskie,Silesian Voivodeship,Poland,439.1,1,-7.6,,TS1 TS2,SQ9NFI,,0,DMR-plus
260996,SR9ZEA,SYRYNIA,Slaskie,Poland,438.4,1,-7.6,,TS1 TS2,SP90EA,,0,BM
260997,SR9VVO,Lichwin / Tarnow,Malopolskie,Poland,145.75,1,-0.6,,TS1 TS2,SQ9PCH,,0,BM
260999,SR9SZ,"Bedzin, PL",,Poland,439.15,1,-7.6,,TS1 TS2,SQ9NFI,,0,DMR-plus
262002,DM0KWD,Halle/Saale,Saxony-Anhalt,Germany,438.45,1,-7.6,,TS1 TS2,DL1HRC,,0,BM
262003,DB0BRO,Brocken/Harz,Saxony-Anhalt,Germany,439.1375,1,-7.6,,TS1 TS2,DG0CBP,,0,DMR-plus
262004,DB0HAL,Petersberg,Saxony-Anhalt,Germany,438.5125,1,-7.6,,TS1 TS2,DL1HRC,,0,BM
262005,DB0AMK,Tangermuende/Elbe,Saxony-Anhalt,Germany,439.2875,1,-7.6,,TS1 TS2,DG0CCO,,0,DMR-plus
262006,DB0TGM,Tangermuende,Saxony-Anhalt,Germany,145.6875,1,-0.6,,,DG0CDC,,0,None
262007,DM0LUE,Luedersdorf/MVP,Mecklenburg-Vorpommern,Germany,439.9625,1,-9.4,,TS1 TS2,DL6HBQ,,0,BM
262008,DB0ZEA,Zerbst/Anhalt,Saxony-Anhalt,Germany,438.65,1,-7.6,,TS1 TS2,DL2ZEA,,0,DMR-plus
262009,DB0HRC,Bad Duerrenberg,Saxony-Anhalt,Germany,439.4875,1,-7.6,,TS1 TS2,DL1HRC,,0,BM
262040,DB0DES,Dessau-Rosslau,,Germany,439.55,1,-7.6,,,DL3HQD,,0,
262050,DB0WRT,Jessen,Saxony-Anhalt,Germany,438.5875,1,7.6,,,DL1HRC,,0,
262055,DL1HRC,Bad Duerrenberg,Saxony-Anhalt,Germany,438.45,1,-7.6,,,,,0,Hytera
262070,DO0RM,Roebel/Mueritz,Mecklenburg-Vorpommern,Germany,438.825,1,-7.6,,,DO6DAD,,0,
262072,DM0RUG,Sagard /Hoch Selow,Brandenburg,Germany,438.85,1,-7.6,,TS1 TS2,DG0KF,,0,DMR-plus
262073,DB0HGW,Greifswald,Mecklenburg-Vorpommern,Germany,438.3,1,-7.6,,TS1 TS2,DG0KF,,0,DMR-plus
262074,DB0OVP,Loissin,Mecklenburg-Vorpommern,Germany,438.85,1,-7.6,,TS1 TS2,DG0KF,,0,DMR-plus
262099,DB0BRO,Brocken/Harz,,Germany,439.4375,1,-7.6,,,DG0CBP,,0,
262100,DM0MOT,Berlin/Tegel,Berlin,Germany,439.525,1,-7.6,Peer,TS1 TS2,DJ0WH,,0,BM
262101,DB0JSF,Frankfurt/Oder,Brandenburg,Germany,439.95,1,-9.4,,TS1 TS2,DF1JSF,,0,DMR-plus
262103,DB0TGO,Berlin-Tegelort,Berlin,Germany,434.7875,1,0,,,DL7ATA,,0,
262111,DB0WOL,Bad Freienwalde,cnty,Germany,439.55,1,-7.6,,TS1 TS2,DG2BTR,,0,DMR-plus
262120,DB0OUD,Berlin/City-West,Berlin,Germany,438.625,1,-7.6,Peer,TS1 TS2,DL3OCK,,0,BM
262123,DK0TU,TU Berlin,Berlin,Germany,438.95,1,-7.6,,,DB9MAT,,0,None
262126,DB0TA,Birkholzaue - Berlin,Brandenburg,Germany,438.7,1,7.6,,,DL7TA,,0,
262130,DB0SPN,Cottbus,Brandenburg,Germany,439.4875,1,-7.6,,TS1 TS2,DM6MH,,0,DMR-plus
262140,DB0EHS,Eisenhuettenstadt,,Germany,439.45,1,-7.6,,TS1 TS2,DH2UAI,,0,DMR-plus
262144,DO0SE,Hennigsdorf,Brandenburg,Germany,439.975,1,-9.4,,TS1 TS2,DO7EN,,0,DMR-plus
262150,DB0BRB,Brandenburg a.d.H,Brandenburg,Germany,439.4875,1,-7.6,,,DL2RZE,,0,
262160,DB0PDM,Potsdam,,Germany,438.5625,1,-7.6,,,DL2RSI,,0,
262173,DM0TZN,Mittenwalde,Brandenburg,Germany,438.825,1,-7.6,,,DG2RON,,0,
262200,DM0HMB,Hamburg,Hamburg,Germany,438.45,1,-7.6,Master,TS1 TS2,DG1HT,,0,DMR-plus
262201,DB0PC,Schoenwalde,,Germany,438.3875,1,-7.6,Master,TS1 TS2,DB5NU,,0,BM
262210,DB0SAT,Hamburg,Schleswig-Holstein,Germany,438.4875,1,-7.6,Master,TS1 TS2,DG1HT,,0,DMR-plus
262223,DM0HL,Poehls,Schleswig-Holstein,Germany,438.4125,1,-7.6,,TS1 TS2,DL1SO,,0,BM
262225,DM0HAT,Groemitz / Ostsee,Schleswig-Holstein,Germany,144.85,2,0,,,DL6HAT,,0,DMR-plus
262230,DB0BRV,Bremervoerde,Niedersachsen,Germany,438.4625,1,-7.6,Peer,TS1 TS2,DL4BBD,,0,BM
262233,DB0HEL,Helgoland,Schleswig-Holstein,Germany,439.075,1,-7.6,,,DO7TPB,,0,DMR-plus
262234,DB0DWL,Luebeck,Schleswig-Holstein,Germany,439.925,1,-9.4,,,DL2HBJ,,0,
262237,DB0MIA,Hohwacht Bucht,Schleswig-Holstein,Germany,439.025,2,7.6,,,DB9HE,,0,
262240,DB0HPA,Laegerdorf,Schleswig-Holstein,Germany,439.5125,1,-7.6,Peer,TS1 TS2,DL9HPA,,0,DMR-plus
262242,DB0AFU,Silberstedt,Schleswig-Holstein,Germany,430.3875,1,0,,,DJ3LE,,0,
262250,DB0HHO,Grosshansdorf,Schleswig-Holstein,Germany,439.525,1,-7.6,,TS1 TS2,DL5KUA,,0,BM
262260,DB0KUA,Luetjensee,Schleswig-Holstein,Germany,438.525,1,-7.6,,TS1 TS2,DL5KUA,,0,BM
262262,DO0SOC,Wandelwitz,Schleswig-Holstein,Germany,438.675,1,-7.6,Peer,,DO2LMV,,0,HYTERA
262263,DO0OHO,Heiligenhafen,Schleswig-Holstein,Germany,438.875,1,-7.6,,TS1 TS2,DO3LMR,,0,BM
262264,DB0MDW,Meddewade,Schleswig-Holstein,Germany,439.5375,1,7.6,,TS1 TS2,DG4HA,,0,DMR-plus
262266,DB0IL,Kiel,Schleswig-Holstein,Germany,438.425,1,-7.6,,TS1 TS2,DL4LBY,,0,BM
262271,DB0XH,JO53CL,Hamburg,Germany,439.2,1,-7.6,,TS1 TS2,DL3HBO,,0,DMR-plus
262273,DB0ABG,Ahrensburg,Schleswig-Holstein,Germany,439.5,1,-7.6,,TS1 TS2,DL5KUA,,0,DMR-plus
